ЖК рус,Район Город,Застройщик ЖК,Площадь,Тип Комнатности,Этаж,Срок сдачи,Отделка,SalePrice,Labels
Люблинский парк,Люблино,ПИК,32.1,1,8,3 кв 2023,Есть,7569180,4
Люблинский парк,Люблино,ПИК,35.6,1,16,3 кв 2023,Есть,8159520,4
Люблинский парк,Люблино,ПИК,47.4,2,9,3 кв 2023,Есть,10125635,0
Люблинский парк,Люблино,ПИК,50.6,2,9,2 кв 2024,Есть,9844736,0
Люблинский парк,Люблино,ПИК,32.0,1,6,2 кв 2024,Есть,7452800,4
Люблинский парк,Люблино,ПИК,42.9,1,8,1 кв 2023,Есть,9077640,4
Люблинский парк,Люблино,ПИК,25.2,ст,14,2 кв 2022,Есть,7711200,3
Люблинский парк,Люблино,ПИК,39.4,1,9,2 кв 2022,Есть,10050940,4
Люблинский парк,Люблино,ПИК,31.8,1,4,2 кв 2024,Есть,7304460,4
Люблинский парк,Люблино,ПИК,32.0,1,9,2 кв 2024,Есть,7286700,4
Люблинский парк,Люблино,ПИК,33.8,1,22,2 кв 2024,Есть,7473179,4
Люблинский парк,Люблино,ПИК,35.6,1,12,3 кв 2023,Есть,8148840,4
Люблинский парк,Люблино,ПИК,25.2,ст,23,2 кв 2022,Есть,7688520,3
Люблинский парк,Люблино,ПИК,32.0,1,18,3 кв 2023,Есть,7171232,4
Люблинский парк,Люблино,ПИК,44.6,1,4,2 кв 2024,Есть,9302069,4
Люблинский парк,Люблино,ПИК,61.3,2,13,1 кв 2023,Есть,11242420,0
Люблинский парк,Люблино,ПИК,35.6,1,20,2 кв 2024,Есть,7650440,4
Люблинский парк,Люблино,ПИК,32.1,1,6,3 кв 2023,Есть,7578810,4
Люблинский парк,Люблино,ПИК,35.6,1,5,2 кв 2024,Есть,7764360,4
Люблинский парк,Люблино,ПИК,35.7,1,21,3 кв 2023,Есть,8081200,4
Люблинский парк,Люблино,ПИК,21.5,ст,9,3 кв 2023,Есть,5901750,3
Люблинский парк,Люблино,ПИК,83.3,3,5,2 кв 2024,Есть,14794080,1
Люблинский парк,Люблино,ПИК,58.7,3,13,2 кв 2024,Есть,10859500,1
Люблинский парк,Люблино,ПИК,21.5,ст,4,3 кв 2023,Есть,5860900,3
Люблинский парк,Люблино,ПИК,33.9,1,16,3 кв 2023,Есть,7847850,4
Люблинский парк,Люблино,ПИК,48.8,2,11,2 кв 2024,Есть,9784400,0
Люблинский парк,Люблино,ПИК,35.6,1,13,2 кв 2024,Есть,7714520,4
Люблинский парк,Люблино,ПИК,32.1,1,6,3 кв 2023,Есть,7578810,4
Люблинский парк,Люблино,ПИК,35.6,1,12,2 кв 2024,Есть,7703840,4
Люблинский парк,Люблино,ПИК,28.8,ст,14,2 кв 2022,Есть,8144640,3
Люблинский парк,Люблино,ПИК,47.5,2,3,1 кв 2023,Есть,10393000,0
Люблинский парк,Люблино,ПИК,35.8,1,12,2 кв 2024,Есть,7793659,4
Люблинский парк,Люблино,ПИК,77.4,3,12,2 кв 2024,Есть,14295780,1
Люблинский парк,Люблино,ПИК,54.3,2,14,2 кв 2024,Есть,10414740,0
Люблинский парк,Люблино,ПИК,59.6,2,11,2 кв 2024,Есть,11037920,0
Люблинский парк,Люблино,ПИК,59.8,2,17,3 кв 2023,Есть,11643060,0
Люблинский парк,Люблино,ПИК,59.8,2,8,3 кв 2023,Есть,11463660,0
Люблинский парк,Люблино,ПИК,35.6,1,19,2 кв 2024,Есть,7650440,4
Люблинский парк,Люблино,ПИК,83.3,3,8,2 кв 2024,Есть,14902370,1
Люблинский парк,Люблино,ПИК,60.5,2,9,2 кв 2024,Есть,11770880,0
Люблинский парк,Люблино,ПИК,48.8,2,18,2 кв 2024,Есть,9706320,0
Люблинский парк,Люблино,ПИК,33.9,1,9,1 кв 2023,Есть,8091930,4
Люблинский парк,Люблино,ПИК,59.8,2,19,3 кв 2023,Есть,12774535,0
Люблинский парк,Люблино,ПИК,21.5,ст,8,3 кв 2023,Есть,5912500,3
Люблинский парк,Люблино,ПИК,32.0,1,4,2 кв 2024,Есть,7459200,4
Люблинский парк,Люблино,ПИК,35.6,1,4,1 кв 2023,Есть,8376680,4
Люблинский парк,Люблино,ПИК,35.7,1,10,3 кв 2023,Есть,8159520,4
Люблинский парк,Люблино,ПИК,35.7,1,5,3 кв 2023,Есть,8195120,4
Люблинский парк,Люблино,ПИК,47.4,2,9,3 кв 2023,Есть,10125635,0
Люблинский парк,Люблино,ПИК,54.2,2,13,2 кв 2024,Есть,10545152,0
Люблинский парк,Люблино,ПИК,88.3,3,5,2 кв 2024,Есть,15664420,1
Люблинский парк,Люблино,ПИК,58.7,3,19,2 кв 2024,Есть,10777320,1
Люблинский парк,Люблино,ПИК,59.6,2,5,2 кв 2024,Есть,10984280,0
Люблинский парк,Люблино,ПИК,44.7,1,14,2 кв 2024,Есть,9288660,4
Люблинский парк,Люблино,ПИК,32.0,1,16,1 кв 2023,Есть,7987200,4
Люблинский парк,Люблино,ПИК,33.8,1,18,2 кв 2024,Есть,7503599,4
Люблинский парк,Люблино,ПИК,35.7,1,6,3 кв 2023,Есть,8178870,4
Люблинский парк,Люблино,ПИК,19.7,1,8,2 кв 2024,Есть,5429320,94
Люблинский парк,Люблино,ПИК,50.7,2,11,2 кв 2024,Есть,10155210,0
Люблинский парк,Люблино,ПИК,54.7,2,15,3 кв 2023,Есть,10589920,0
Люблинский парк,Люблино,ПИК,33.8,1,12,2 кв 2024,Есть,7547539,4
Люблинский парк,Люблино,ПИК,33.8,1,17,2 кв 2024,Есть,7503599,4
Люблинский парк,Люблино,ПИК,32.1,1,9,2 кв 2024,Есть,7286700,4
Люблинский парк,Люблино,ПИК,26.9,ст,17,3 кв 2023,Есть,6679270,3
Люблинский парк,Люблино,ПИК,32.1,1,3,3 кв 2023,Есть,7639800,4
Люблинский парк,Люблино,ПИК,35.8,1,7,2 кв 2024,Есть,7829459,4
Люблинский парк,Люблино,ПИК,33.8,1,9,2 кв 2024,Есть,7533546,4
Люблинский парк,Люблино,ПИК,21.5,ст,18,2 кв 2024,Есть,5703950,3
Люблинский парк,Люблино,ПИК,35.6,1,13,2 кв 2024,Есть,7703840,4
Люблинский парк,Люблино,ПИК,54.8,2,9,2 кв 2024,Есть,10661888,0
Люблинский парк,Люблино,ПИК,61.4,2,24,3 кв 2023,Есть,13116329,0
Люблинский парк,Люблино,ПИК,33.9,1,6,2 кв 2024,Есть,7630890,4
Люблинский парк,Люблино,ПИК,48.8,2,20,2 кв 2024,Есть,9681920,0
Люблинский парк,Люблино,ПИК,19.7,ст,15,2 кв 2024,Есть,5366280,3
Люблинский парк,Люблино,ПИК,19.7,1,14,2 кв 2024,Есть,5297330,94
Люблинский парк,Люблино,ПИК,19.7,1,6,2 кв 2024,Есть,5435230,94
Люблинский парк,Люблино,ПИК,32.1,1,19,3 кв 2023,Есть,7193642,4
Люблинский парк,Люблино,ПИК,48.8,2,14,2 кв 2024,Есть,9745360,0
Люблинский парк,Люблино,ПИК,33.8,1,9,2 кв 2024,Есть,7533546,4
Люблинский парк,Люблино,ПИК,50.7,2,5,2 кв 2024,Есть,10104510,0
Люблинский парк,Люблино,ПИК,58.7,3,3,2 кв 2024,Есть,10731000,1
Люблинский парк,Люблино,ПИК,59.6,2,10,2 кв 2024,Есть,11037920,0
Люблинский парк,Люблино,ПИК,23.2,ст,13,3 кв 2023,Есть,5967852,3
Люблинский парк,Люблино,ПИК,26.9,ст,9,3 кв 2023,Есть,6733070,3
Люблинский парк,Люблино,ПИК,35.6,1,6,3 кв 2023,Есть,8178869,4
Люблинский парк,Люблино,ПИК,61.4,2,9,3 кв 2023,Есть,11193220,0
Люблинский парк,Люблино,ПИК,77.0,3,14,2 кв 2024,Есть,14160300,1
Люблинский парк,Люблино,ПИК,35.6,1,15,3 кв 2023,Есть,8096760,4
Люблинский парк,Люблино,ПИК,32.1,1,9,1 кв 2023,Есть,7941540,4
Люблинский парк,Люблино,ПИК,32.1,1,11,1 кв 2023,Есть,7928700,4
Люблинский парк,Люблино,ПИК,71.7,3,21,3 кв 2023,Есть,14143542,1
Люблинский парк,Люблино,ПИК,48.8,2,21,2 кв 2024,Есть,9667280,0
Люблинский парк,Люблино,ПИК,19.7,1,15,2 кв 2024,Есть,5366280,94
Люблинский парк,Люблино,ПИК,21.5,ст,5,2 кв 2024,Есть,5772750,3
Люблинский парк,Люблино,ПИК,23.3,ст,11,2 кв 2024,Есть,6020720,3
Люблинский парк,Люблино,ПИК,83.3,3,4,2 кв 2024,Есть,14685790,1
Люблинский парк,Люблино,ПИК,33.9,1,6,3 кв 2023,Есть,7597023,4
Люблинский парк,Люблино,ПИК,58.7,2,16,2 кв 2024,Есть,11420672,0
Люблинский парк,Люблино,ПИК,71.7,3,15,3 кв 2023,Есть,14143542,1
Люблинский парк,Люблино,ПИК,19.7,1,7,2 кв 2024,Есть,5419470,94
Люблинский парк,Люблино,ПИК,32.0,1,5,2 кв 2024,Есть,7484800,4
Люблинский парк,Люблино,ПИК,19.7,1,22,2 кв 2024,Есть,4390853,94
Люблинский парк,Люблино,ПИК,32.1,1,5,1 кв 2023,Есть,7941540,4
Люблинский парк,Люблино,ПИК,50.7,2,8,2 кв 2024,Есть,10064339,0
Люблинский парк,Люблино,ПИК,50.7,2,3,2 кв 2024,Есть,9864192,0
Люблинский парк,Люблино,ПИК,35.6,1,10,3 кв 2023,Есть,8159520,4
Люблинский парк,Люблино,ПИК,59.8,2,11,3 кв 2023,Есть,11732760,0
Люблинский парк,Люблино,ПИК,83.3,3,3,2 кв 2024,Есть,15143606,1
Люблинский парк,Люблино,ПИК,59.8,2,2,3 кв 2023,Есть,12774535,0
Люблинский парк,Люблино,ПИК,35.6,1,25,1 кв 2023,Есть,8316160,4
Люблинский парк,Люблино,ПИК,50.7,2,5,2 кв 2024,Есть,10104510,0
Люблинский парк,Люблино,ПИК,35.8,1,23,2 кв 2024,Есть,7654039,4
Люблинский парк,Люблино,ПИК,59.6,2,8,2 кв 2024,Есть,11595776,0
Люблинский парк,Люблино,ПИК,19.7,1,20,2 кв 2024,Есть,4390853,94
Люблинский парк,Люблино,ПИК,35.6,1,9,2 кв 2024,Есть,7824880,4
Люблинский парк,Люблино,ПИК,58.7,3,11,2 кв 2024,Есть,11481720,1
Люблинский парк,Люблино,ПИК,54.4,2,3,2 кв 2024,Есть,10584064,0
Люблинский парк,Люблино,ПИК,19.7,1,12,2 кв 2024,Есть,5309150,94
Люблинский парк,Люблино,ПИК,19.7,1,8,2 кв 2024,Есть,5393860,94
Люблинский парк,Люблино,ПИК,39.4,1,13,2 кв 2024,Есть,8781707,4
Люблинский парк,Люблино,ПИК,61.4,2,6,3 кв 2023,Есть,11573900,0
Люблинский парк,Люблино,ПИК,32.0,1,17,3 кв 2023,Есть,7171232,4
Люблинский парк,Люблино,ПИК,35.6,1,7,3 кв 2023,Есть,8195120,4
Люблинский парк,Люблино,ПИК,35.6,1,8,2 кв 2024,Есть,7824880,4
Люблинский парк,Люблино,ПИК,61.4,2,12,3 кв 2023,Есть,11487940,0
Люблинский парк,Люблино,ПИК,32.1,1,10,3 кв 2023,Есть,7861290,4
Люблинский парк,Люблино,ПИК,32.1,1,5,2 кв 2024,Есть,7508190,4
Люблинский парк,Люблино,ПИК,59.6,2,13,2 кв 2024,Есть,11595776,0
Люблинский парк,Люблино,ПИК,19.7,1,21,2 кв 2024,Есть,5255960,94
Люблинский парк,Люблино,ПИК,31.8,1,3,2 кв 2024,Есть,7183620,4
Люблинский парк,Люблино,ПИК,33.8,1,21,2 кв 2024,Есть,7473179,4
Люблинский парк,Люблино,ПИК,47.0,2,1,1 кв 2023,Есть,10119100,0
Люблинский парк,Люблино,ПИК,54.7,2,5,3 кв 2023,Есть,11202560,0
Люблинский парк,Люблино,ПИК,35.6,1,19,3 кв 2023,Есть,7977995,4
Люблинский парк,Люблино,ПИК,21.5,ст,24,2 кв 2024,Есть,5669550,3
Люблинский парк,Люблино,ПИК,26.9,ст,11,3 кв 2023,Есть,6919622,3
Люблинский парк,Люблино,ПИК,43.1,1,21,3 кв 2023,Есть,8990660,4
Люблинский парк,Люблино,ПИК,54.4,2,11,2 кв 2024,Есть,10537280,0
Люблинский парк,Люблино,ПИК,19.7,1,5,2 кв 2024,Есть,4390853,94
Люблинский парк,Люблино,ПИК,19.7,1,24,2 кв 2024,Есть,5246110,94
Люблинский парк,Люблино,ПИК,32.1,1,16,3 кв 2023,Есть,7488930,4
Люблинский парк,Люблино,ПИК,35.6,1,25,1 кв 2023,Есть,8198680,4
Люблинский парк,Люблино,ПИК,35.7,1,2,3 кв 2023,Есть,8000405,4
Люблинский парк,Люблино,ПИК,19.7,ст,13,2 кв 2024,Есть,5378100,3
Люблинский парк,Люблино,ПИК,32.0,1,3,2 кв 2024,Есть,7337600,4
Люблинский парк,Люблино,ПИК,19.7,1,12,2 кв 2024,Есть,5309150,94
Люблинский парк,Люблино,ПИК,19.7,ст,11,2 кв 2024,Есть,5366280,3
Люблинский парк,Люблино,ПИК,33.8,1,10,2 кв 2024,Есть,7533546,4
Люблинский парк,Люблино,ПИК,35.6,1,4,2 кв 2024,Есть,7710960,4
Люблинский парк,Люблино,ПИК,59.8,2,16,3 кв 2023,Есть,12774535,0
Люблинский парк,Люблино,ПИК,33.9,1,21,3 кв 2023,Есть,7797000,4
Люблинский парк,Люблино,ПИК,35.6,1,6,2 кв 2024,Есть,7764360,4
Люблинский парк,Люблино,ПИК,19.7,ст,7,2 кв 2024,Есть,5366280,3
Люблинский парк,Люблино,ПИК,19.7,1,19,2 кв 2024,Есть,5265810,94
Люблинский парк,Люблино,ПИК,32.0,1,4,2 кв 2024,Есть,7459200,4
Люблинский парк,Люблино,ПИК,58.8,2,18,2 кв 2024,Есть,11440128,0
Люблинский парк,Люблино,ПИК,19.7,1,14,2 кв 2024,Есть,4390853,94
Люблинский парк,Люблино,ПИК,33.8,1,3,2 кв 2024,Есть,7533546,4
Люблинский парк,Люблино,ПИК,19.7,1,6,2 кв 2024,Есть,4390853,94
Люблинский парк,Люблино,ПИК,19.7,1,14,2 кв 2024,Есть,4390853,94
Люблинский парк,Люблино,ПИК,21.5,ст,7,1 кв 2023,Есть,6041500,3
Люблинский парк,Люблино,ПИК,21.5,ст,2,3 кв 2023,Есть,5637300,3
Любовь и голуби,Западное Дегунино,СМУ-6,34.6,1,15,3 кв 2022,Нет,11701559,16
Любовь и голуби,Западное Дегунино,СМУ-6,37.8,1,21,3 кв 2022,Нет,11395860,16
Любовь и голуби,Западное Дегунино,СМУ-6,29.4,ст,19,3 кв 2022,Нет,9296720,17
Любовь и голуби,Западное Дегунино,СМУ-6,24.7,ст,20,3 кв 2022,Нет,8535300,17
Любовь и голуби,Западное Дегунино,СМУ-6,30.2,ст,17,3 кв 2022,Нет,10721000,17
